label;sentence
5;Mehr Aktivitäten, die den Bewohnern zusammenbringen könnten, gemeinsames Treffen zur Initiativen, die was mit der Umgebung zu tun hätten (z.B. Grünanlagen in Form kleine Gärtchen, wo die Bewohnern gemeinsam sich um die Pflanzen,, Obst und Gemüse kümmern könnten), kleine Community Centers, Veranstaltungen nicht nur für Studenten aber auch für familien und Senioren
5;Einrichtung eines Mini-Supermarktes für die essenziellen Dinge von Studenten in der Uni und im Wohnheim (Bürobedarf wie Schreibblöcke, etc). Außerdem wäre es dringend notwendig, eine Art Begegnungsraum zu haben, wo Studenten einfach sitzen und arbeiten können (ähnlich wie die oberste Etage beim Eingangsbereich der SLUB) da es solche Orte auf dem kompletten Campus nicht gibt
5;Begegnungsräume schaffen, damit ein Nachbarschaftsgefühl entstehen kann, Angebote Sport- und Spiel machen - wo man sich begegnet, Veranstaltungen durchführen um Begegnung ermöglichen, dabei die Nachbarschaft mit einbeziehen - auch kleine Events von Nachbarn für Nachbarn, TUD Präsenz auf dem Platz steigern - wechselnde Outdoor-Austellungen oder Ausstellungsort schaffen, Geschichte des Platzes erlebbar machen, Identität mit dem Platz steigern
5;Ja, Community Center, war das, was ich an voriger Stelle mit Clubhaus meinte. Noch einmal mein Filmvorschlag: Goro Miyazaki: From up the poppy hill. Ein paar Bars wären auch schon eine Verbesserung. Man orientiere sich am Club Hängemathe, der ja auch in der Südvorstadt ist, aber so versteckt, dass man ihn kaum findet. Und mehr Abendangebote in den Mensen würden dazu führen, dass man auch abends noch auf dem Campus sein könnte. Außerdem wären Gemeinschaftgärten eine sehr gute Sache. Flohmärkte. Selbsthilfewerkstätten wie das Rad.i.O. in der Wundtstraße.
5;Studenentleben
5;nichts, da ich kein Dresdner bin
5;Gute Vernetzung zwischen Studenten im Club11.
5;Nur das hier schon immer ein Studentenvibe ist
5;die gemeinschaft gibt es nicht da der Platz so schäußlich ist das keine entstehen kann
5;Studentenclub im Wohnheim (Bockbieranstich) früher: Bierstube Partys im Potthoff-Bau Kunstwerk Faltung vor der Neuen Mensa
5;KNM, Alma Mater, Campus-Fest, Weihnachtsfeier im HSZ (internationale Feste sollte es m.E. spätestens im 2 Monatsabstand im HSZ geben)
5;es gibt mindestens zwei Clubs für Studenten, es finden häufiger Veranstaltungen im Freien zwischen den Hochhäusern statt, früher war die Mensa eine öffentliche Disko, das könnte wieder so sein
5;Treffpunkt für Studenten
5;Ausbau von shared spaces am Platz
5;Ausbau von Begegnung und Austauschplätzen
5;mehr Ortze für studenten, Familen und Kinder
5;es sollten Angebote für Studierende geschaffen werden
5;Zentrum Studentischen Lebens durch Gestaltung & Angebote
5;Treffpunkt (Bar/Kneipe) für Studenten und Mitarbeiter der TUD
5;Freiräume! Studentische Initiativen unterstützen und Räume geben
5;Denkmal, Ort zum Verweilen und Zusammenkommen, TU erlebbar machen
5;Durch Grünanlagen Treffpunkt für mehrere Generationen einrichten.
5;Einrichtung einer Belebten Zentrums auf dem Campus für Begegnung und Austausch
5;Öffentliche Einrichtungen, wie Kneipen, Treffpunkte usw. könnten nicht schaden.
5;Ausbau studentenwiese für uninahe Veranstaltungen von Stadt und Gesellschaft und Uni
5;mehr öffentliches Leben für studenten, aber auch andere Nutzergruppen in die Nähe bringen
5;studentisches Leben am Campus ermöglichen --> Raum für Hochschulgruppen und Studentenclubs
5;Ausbau der Mensa zu einem studentischen Treffpunkt für veranstaltungen, Lernen, Essen, Pause...
5;Man könnte evtl. Angebote für Studenten etablieren, evtl. auf hinter dem Bereich fern neuen Mensa
5;studentischem Engagement Raum und Fläche geben, das würde die trockene Situation deutlich verbessern
5;ein Gebiet, in dem man sich erholen, Sport treiben, sich unterhalten, neue Freunden kennlernen kann.
5;Städtisches Bürgerforum, in der Bürger und Politik gemeinsam die Zukunft der Stadt besprechen können.
5;Wiederbelebung einer der Bierstube ähnlichen Kneipe und Schaffung öffentlicher Treffpunkte für Studierende
5;Aktivierung des Platzes durch studentische Aktivität. Studenten-Bar, kleiner Club, Versammlungsmöglichkeit für spontane events
5;Umbenennung des Platzes, damit im Bereich der TU auch mal Frauen mehr repräsentiert werden. Oder vielleicht sogar BPOC! Verrückt!
5;Es tut mir ein wenig leid um die selbstorganisierte Studentenkultur rund um die Neue Mensa, aber die kommt in der Form sowieso nicht wieder.
5;Die Bierstube wird stark vermisst. Nach Community-Veranstaltungen bei uns auf Arbeit war es schwierig noch einen Platz für einen Drink zu finden.
5;Es könnten noch mehr oder öfter Verkaufsstände da sein mit lokalen Angeboten. Vitale gesunde Ernährung könnte angeboten werden. Durch die vielen Passanten, würde sich das sicher lohnen.
5;wenn der Platz nicht so sehr auf MIV ausgerichtet wäre, hätte der Platz mehr Aufenthalsqualität und die Gegend wäre vielleicht auch abends/nachts belebter, weil Leute dort gern auch ausgehen.
5;Entsprechend der Orte die geschaffen werden, kommen auch die entsprechenden Nutzer. Ich finde alles sollte grüner werden mit weniger Verkehr und mehr Aufenthalts- und Austauschmöglichkeiten.
5;Es wäre schön, wenn der Platz nicht länger als Grenzpunkt zwischen Wohngebiet und Campus auftreten würde, sondern als Verbindung. Man könnte z.B. Gastronomie dort ansiedeln oder eine Bühne für Livemusik.
5;Ein möglicher Schritt für mehr Feminismus wäre es, den neugestalteten Platz nach einer Frau zu benennen. Fritz Förster wäre bestimmt nicht beleidigt. Und natürlich Kneipen, Clubs, alles, was ich schon an voriger Stelle geschrieben habe.
5;Mit dem Club 11 gibt es bereits eine Studentenkneipe, weitere gleiche Einrichtungen am FFP wären nicht so sinnvoll. Die Schaffung von Möglichkeiten sich überhaupt am Platz aufzuhalten wäre Grundvoraussetzungen, um Gesellschaftliches Leben zum Platz zu bekommen. Bisher wirkt er wie eine Kreuzung mit breitem Fußweg.
5;Ich merke anhand der Vorschläge, dass mein Kulturbegriff wohl zu einseitig war. Ausbau, unbedingt! Wobei ich hier wieder anmerken möchte: Im besten Fall - d.h., wenn so ein Umfeld gut und ansprechend geplant und durchdacht ist - entwickeln sich solche Arten von Nutzung von selbst. Studierende sind erwachsen und brauchen m.E. keine Art Jugendklub, wo jemand freundlicherweise auch Jugendklub draufschreibt und dann wissen die Jugendlichen, dass sie gemeint sind und da dann auch sein dürfen. Hier wäre es eher mal ein Ansatz, genug unverplanten, d.h. Frei-Raum zu lassen, in dem eigene Entwicklung gefördert wird und nicht alles durchgeplant ist.
5;Mehr studentische Kultureinrichtungen im Umfeld. Mehr internationale Veranstaltungen, z. B. Länderpartys (z. B. auch als Weihnachtsfeier), Vorträge, bestimmte Regionen (z. B. Ost-, Nord-, West- u. Südeuropa, Afrika, Indien, China, übriges Ost- und Südostasien, Lateinamerika, usw. ) mit Essen, Kunst, Musik vorstellen. Mit Open-Air-Veranstaltungen Teilnahme an: - Naturschutz-Aktionen (z. B. gemeinsames Bäume pflanzen am Earth Day/ am Tag des Baumes) - Klimaschutz-Aktionen (FFF mit einbinden, gerne auch Diskussionen im HSZ) - Aktionen gegen Rassismus (z. B. Woche gegen Rassismus) und gegen Homo-/Transphobie (z. B. CSD). - Umundu-Festival - Zukunftsstadt Dresden usw.
5;bessere Kommunikation
5;Welcome Center hier hinlegen?
5;Er sollte barrierefrei zu erschließen sein und ein taktiles Leitsystem bieten
5;keine Idee, nur Aufenthalt für Studenten zwischen den Vorlesungen tagsüber und abends
5;Mehr Aufenthaltsmöglichkeiten für Studierende. Der Platz sollte zum verweilen einladen.
5;dringende Zusammenarbeit aller Anlieger für ein Gesamtkonzept, wobei es ein Eingangstor zum Campus darstellt
5;Fritz-Foerster-Platz sollte eine Eingangstor für die TUD werden - optischer und informativer Bezug zur TUD
5;Der Platz sollte wieder Aufenthalts- und Treffpunktzentrum des Campus werden: Clubs, Cafes, Mensa, Außenbereiche
5;Grünfläche zum Ausspannen, Wiedereröffnung der Bierstube als Zentrum, Schaffung von Diskussionsraum für Austausch
5;Aushängeschild für die barrierefreie Gestaltung eines Platzes mit einem Leitsystem, zentraler Ort - Eingang zum Campus der TUD
5;Platz ansprechender machen um erstens Besucher willkommen zu heißen und auch das Leben als Studierender an der TU angenehmer zu machen
5;Der Platz sollte als Eingang des Campus gesehen werden. Er sollte die Besucher des Campus begrüßen und eine starke Ausstrahlung besitzen.
5;der Fritz-Foerster-Platz ist das Aushängeschild der TU und sollte daher zweckmäßig, schön und doch einladend für die Gäste Dresdens sein.
5;als Platz konzipieren wo sich Menschen aufhalten und lernen, Freizeit verbringen, sich unterhalten, sich entspannen, etc. können
5;keine konkreten, weil ich die Campusentwicklung nicht kenne. Man könnte den Raum aber verweilfreundlicher machen, dass die Studenten einen schönen Ort zum Lernen und Treffen im Freien bekommen.
5;da der Platz in der Mitte des Campus liegt ist er prädestiniert für einen Ort zum verabreden, sich treffen, netzwerken. Solch einen Ort sucht man in einer mehr als minimalen Konsequenz vergebens.
5;Es könnte ein Vorzeigeprojekt werden - so, wie der Alte Leipziger Bahnhof! Mal was wagen & dann im besten Falle sogar langfristige und nachhaltige positive, gemeinwohlorientiere Strukturen erbauen. Das Vorbild könnte ja der Zoo Leipzig werden - großgedacht und angedockt an die Stadtbevölkerung.
5;Barrierefreie Gestaltung, (Wieder)belebung von Freizeitaktivitäten, Herstellung eines ausgewogenen Verhältnisses zwischen Verkehrsraum/ Durchgangsbereich/ Aufenthaltsbereich/ Tor zum Campus mit Wiedererkennungswert/ Verbindendes Element (markante Gestaltung)/ Entsiegelung - Schaffung von Schattenbereichen (Mikroklima) durch mehr Grün
5;Wie erleben Sie die Barrierefreiheit des Platzes? Was ist Ihnen aufgefallen? Was fehlt?
5;Eine Rolltreppe
5;Ist barrierefrei
5;Nicht barrierefrei.
5;Ist gut BArrierefrei
5;Nahezu barrierefrei.
5;ist halbwegs barrierefrei
5;Blindenleitsysteme fehlen
5;Gute barrierefreie Leitung
5;sehr gute Barrierefreiheit
5;Barrierfreiheit ist gegeben
5;Keine Leitspuren für Blinde
5;barrierefreie Bushaltestelle
5;nicht der Blindenfreundlich.
5;scheint barrierefrei zu sein
5;Fußgängerbrücke barrierefrei
5;Teils zu hohe Bordsteinkanten
5;Barrierefreiheit ist beachtet.
5;Radwege führen über Bordsteine
5;alle Haltestellen barrierefrei
5;Sollte sehr gut zugänglich sein
5;Überquerung ohne Stufen möglich
5;der Platz ist nicht barrierefrei!
5;Auf den ersten Blick barrierefrei.
5;Alles ist barrierefrei erreichbar.
5;Aus meiner Sicht nicht barrierefrei
5;zu hohe Bordsteine, starkes Gefälle
5;Barrenfreie Halteselle fehlt noch !
5;Der Platz ist barrierefrei gestaltet
5;Barrierefreiheit ist überall gegeben
5;Fußgängerbrücke besitzt auch Treppen
5;Der Platz ist durch aus Barrierefrei.
5;ich sehe den Platz als barrierefrei an
5;barrierefreie Bushaltestelle vorhanden
5;Barrierefreie Bushaltestelle vorhanden.
5;scheint weitgehend barrierefrei zu sein
5;Ampelphasen zu kurz für Rollstuhlfahrer
5;Der Platz ist überwiegend barrierefrei.
5;Blindenmarkierungen auf dem Boden fehlen
5;Er ist auch Barrierefrei gut erreichbar.
5;Rolli-Toilette wäre sicher nicht verkehrt
5;barrierefreie Bushaltestelle, längere Wege
5;Bushaltestelle scheint barrierefrei zu sein
5;Die Brücke ist gut barrierefrei zugänglich.
5;Straßen wirken wie unüberwindbare Barrieren
5;Platz ist Barrierefrei meiner Meinung nach.
5;Alle Haltestellen müssen barrierefrei werden
5;Gute Entwicklung. Barrierefreie Haltestellen
5;Wegkennzeichnung mit besonderen Steinen fehlt
5;Soweit ich weiß, ist dort alles barrierefrei.
5;Alle Haltestellen sind barrierefrei gestaltet
5;Akustische Ampeln, Barrierefreie Haltestellen
5;Die Barrierefreiheit scheint gegeben zu sein.
5;So weit ich das Beurteilen kann barrierefrei.
5;Absenkungen für Fahrrad/Kinderwagen vorhanden.
5;Meiner Meinung nach ist der Platz barrierefrei.
5;abgesenkte Bordsteinkanten sind mir aufgefallen
5;Markierung für Sehbeeinträchtigte kaum vorhanden
5;I have never payed attention to Barrierefreiheit
5;schlecht Bushaltestellen sollten barierefrei sein
5;Situation um die Brücke aktuell wenig barrierefrei
5;Bordstein an Ampeln zum Teil zu hoch für Rollstuhl
5;aktuell sollten die Haltestellen barrierefrei sein
5;barrierefreie Bushaltestelle, mehr aber auch nicht
5;Für behinderte dürfte dieser Platz der Horror sein.
5;Bushaltestelle, herabgesenkte Bordsteine, Ampel ...
5;Barrierefreiheit muss noch weiter verbessert werden
5;als nicht gehandycapter fällt mir nichts negativ auf
5;barrierefreie Bushaltestelle, barrierefreies Audimax
5;barrierefreie Bushaltestelle Barrierefreie Fußweg
5;Barrierefreie Haltestelle, Barrieren für Auto Verkehr
5;barrierefreie Bushaltestelle, größere Bushaltestellen
5;Die Bushaltestellen sind nicht Barrierfrei gestaltet.
5;Durchgängige Blindenleitstreifen, von Blinden getestet.
5;Barrierefreiheit aus Sicht eines nicht-betroffenen I.O.
5;Barrierefreie Bushaltestelle, aber hohes Gefälle zum HSZ
5;Bodenmarkierungen fehlen Unebenheiten sind oft zu groß
5;zu wenig Platz, um wahre Barrierefreiheit zu ermöglichen
5;Platz ist größenteils Barrierefrei, z.B. Bushaltestellen
5;Ich bin mir nicht sicher, ob es für Blinde Übergänge gibt
5;barrierefreie Haltestellen, blindengerechte Linienführung
5;Zugang zu Linie 61 Richtung Innenstadt mit steilen Treppen
5;Meiner Meinung nach ist die Barrierefreiheit gut vorhanden
5;abgesenkte Bordsteine vorhanden, dennoch nicht ausreichend
5;Es fehlt ein Barierrefreies Leit- und Orientierungssystem.
5;alle Bushaltestellen barrierefrei. kein Leitsystem am Boden
5;Er ist weitgehend barrierefrei. Geht sicherlich noch besser
5;Haltestellen komplett Barrierefrei, Blindenleitsystem fehlt
5;Ist gut. Überall Markierungen, Rampen, Ampeln mit Geräuschen.
5;Der Platz wirkt barrierefrei, sofern ich das beurteilen kann.
5;Für Blinde scheint es schwierig zu sein, den Platz zu nutzen.
5;Platz ist barrierefrei, zumindest ist mir nichts aufgefallen.
5;Haltestellen sind barrierefrei, Bordsteine abgesenkt bei Ampeln
5;Teilweise starke Anstiege, Blindenleitsystem mE nicht vorhanden
5;barrierefreie Bushaltestelle, abgeflachte Bordsteinkanten fehlen
5;Haltestellen sind barrierefrei Grünphasen sind relativ lang
5;An der Barrierefreiheit kann in DD generell noch viel getan werden.
5;Bordsteinabsenkungen teilweise holprig im Bereich der Ampelquerungen
5;Soweit ich weiß ist Bushaltestellen barrierefrei. Weg zur Mensa nicht.
5;scheint barierrefrei zu sein, da man beim Rad fahren keine Huckel bemerkt
5;Ich denke der Platz ist barrierefrei, außer dass man zu wenig sitzen kann.
5;für mich als schwerbehinderter Mensch keine Probleme, den Platz zu begehen
5;Auf der Seite der Mensa fehlt eine Rampe für Rollstuhlfahrer Richtung Brücke
5;Haltestellen sind nicht barrierefrei, Zusammenstoß von Radweg & Haltestellen
5;durch verzögerte Grünschaltung zwischen Fahrbahnen schwierig für Sehbehinderte
5;der letzte Ausbau erfolgte weitgehend barrierefrei nach den damaligen Standards
5;ist alles modern, mit barrierefreien Haltestellen, abgesenkten Bürgersteigen usw.
5;Haltestellen sind barrierefrei. Leit- und Orientierungssystem sind konventionell.
5;Die Bus und Straba-Haltestellen sollten behindertengerecht ausgebaut sein/werden.
5;Barrierefreiheit ist im großen und ganzen gegeben. (Haltestellen, Übergänge, etc.)
5;Über barrierefrei kann ich nur lachen, wenn ich die Pulks von Studierenden sehe.
5;Abgesenkte Bordsteine vorhanden, barrierefreie Bushaltestellen für Niederflurbusse.
5;z.B. barrierefreie Bushaltestelle und weitere Überquerungsmöglichkeiten ohne Ampeln
5;Barrierefreiheit von Bus und Bahn wichtig, mit Zweiebenprinzip sinnvoll umsetzbar
5;Es ist gut dass es viele Barrierefreie Zugang ins Gebäude, in der Bushaltestelle gibt
5;Barrierefreiheit ist vorhanden, das Pflaster ist für Rollstühle aber teilweise ungeeignet
5;Es gibt wohl auch abgesenkte Bordstein, aber wer fährt da freiwillig lang, wer nicht muss?
5;nichts negatives aufgefallen, abgesenkte Bordsteinkanten für Fahrräder und Rollstuhlfahrer
5;Man kann schwer barrierefrei die Straßen überqueren, geschweige den Berg zum HSZ erreichen.
5;Durch hohe Auslastung ist Barrierefreiheit beeinträchtigt. Es fehlen Blindenleitsysteme, usw.
5;Barrierefreiheit ist schon gut gegeben, jedoch sind Wege für Menschen mit Behinderungen zu lang
5;Die Fußgängerinseln sind für Lastenfahrräder sehr kurz. Die Haltestellen sind barrierefrei genug.
5;Verglichen mit anderen Dresdner Plätzen ist dieser Platz geradezu ein Muster für Barrierefreiheit.
5;Ordentliche Blindenleitsysteme fehlen. Da müssen echte Leitstreifen hin, nicht so ein Kleinpflaster
5;Da ich selbst nicht auf barrierefreie Gestaltung angewiesen bin, kann ich dazu keine Auskunft geben.
5;Die Ampeln scheinen hin und wieder keine Tonsignale abzugeben, obwohl der Hilfsknopf gedrückt wurde.
5;Starkes Gefälle von Süd nach Nord zum FFP. Unvermitteltes Ankommen ohne Gruß und Orientierungshilfe
5;barrierefreiheit scheint in großen teilen gegeben. Im winter bessere Räumung der fuß- und fahrradwege
5;Wenig Barrierefreiheit im Sinne der Zeiten der Ampelschaltung (zB bei Gehbehinderungen/Einschränkungen).
5;The light cycle can be a bit fast for people who move more slowly. There is no map or direction signage
5;es fehlen Bodenindikatoren für Sehbehinderte - für Rollstuhlfahrer ist der Platz halbwegs passierbar
5;Für mich war die massive Reizüberflutung eine massive Barriere, weshalb ich mein Studium abbrechen musste!
5;Kein Blindenleitsystem Geringe Bordsteinschwellen in Radwegbereichen vorhanden. Verkehrsinseln zu klein.
5;Ampeln piepen manchmal nachts, also nehme ich an, dass sie blindengerecht sind Keine Treppen/Hindernisse
5;Der Platz ist so heterogen (Altbestand, neuere Maßnahmen), dass er nicht durchgängig barrierefrei nutzbar ist.
5;barrierefreie Bushaltestellen sind vorhanden Farbliche Auffälligkeiten der Radwege nicht durchgehend vorhanden
5;Auf Fußgänger, Radfahrer und v.a. Personen mit Handicap könnte der Platz bedrohlich wirken, v.a. beim Überqueren
5;Die Haltestellen sind barrierefrei aber die Wege relativ lang zwischen den Haltestellen der Linien 66, ... und 61
5;M.E. ist der Platz weitestgehend barrierefrei. Es fehlen ggf. noch akustische Signale für Fußgänger an den Ampeln.
5;ich glaube es gibt entspr. ausgerüstete Ampeln für die hörgeschädigte Fußgänger und Markierungen für Sehbehinderte.
5;Teilweise sehr kurze Grünphasen für Fußgänger, Rücksichtsloses Fahren der Autos. Keine Blindenbeschriftung an Ampeln
5;Ale Autofahrer empfinde ich keine Barriere, wenngleich ich mich nicht als Fußgänger über den Platz bewegen möchte.
5;Barrierefreie Haltestellen die auch den neuesten Standards entsprechen. Auch Ampeln mit entsprechenden Ausrüstungen.
5;Fußgängerinseln an Ampeln teilweise zu klein und gefährlich für Menschen mit Behinderungen (aber auch für Radfahrer)
5;Da ich keine Einschränkungen habe, ist die Beurteilung schwierig. Für Sehbehinderte könnte der Lärm eine Hürde sein.
5;Töne an den Ampeln Erhöhte Bordsteine an den Haltestellen Keine Blindenleitstreifen. Keine Wegweiser für Fremde
5;Haltestellen sind Barrierefrei gestaltet (verschiedene Bodenfliesen), Übergänge/Ampelbereiche sind ebenso bf gestaltet
5;Bushaltestelle ist barrierfrei, Fußgängerüberwege nur teilweise barrierefrei, zu wenig Platz für Radverkehr und Fußgänger
5;keine Einschränkungen, die mir aufgefallen sind, bin aber auch in der glücklichen Situation, darauf nicht achten zu müssen
5;Der ÖPNV ist standardmäßig barrierefrei ausgebaut. Allerdings sind schnelle Umstiege durch die vielen Ampeln eher umständlich
5;Die Ampeln sind ziemlich stressig, da sehr großer Andrang und viel Lärm. Für Blinde und Rollstuhlfahrer sicherlich schwierig.
5;Der Platz hat keine Blindenleitstreifen. Die Ampeln haben außerdem keine Akustik. Die Bushaltestellen sind hingegen barrierefrei.
5;Ich vermute dass die Weitläufigkeit und der Verkehrslärm für sowieso beeinträchtigte Nutzer noch nerviger ist als für mich schon.
5;In meinen Augen ist der Platz ziemlich barrierefrei
5;Einzelne Rampen wie die zum HSZ wurden schon beim Bau mit eingeplant und die Kreuzung sowie die Bushaltestellen sind barrierefrei.
5;Der Platz ist barrierefrei doch das bringt wenig, wenn die Busse meist zu voll sind, als dass Rollstuhlfahrer bequem Bus fahren können.
5;sonderlich Rollstuhlgerecht ist er nicht, aufgrund des hohen Verkehrsaufkommen haben Menschen mit Sehbehinderungen gelegentlich Probleme
5;Gut: Vergleichsweise niedrige Bordsteine! Das muss man in DD ja man betonen, freut jeden mit Gehhilfe, Rolli, Kinderwagen, Radfahrer usw..
5;mir fehlt nichts - ch fahre noch nicht im Rollstuhl - abgesenkte Bordsteine/ Ampeln für erblindete Menschen überprüfen, notfalls nachrüsten.
5;größtenteils Barrierefrei, zu Stoßzeiten Gedränge an der Haltestelle der Busse aus Richtung Hauptbahnhof -> problematisch für Barrierefreiheit
5;die Barrierefreihheit ist denke ich in Ordnung, die Steigungen des Platzes könnten jedoch zu Problemen führen, dies ist mir jedoch nicht bekannt
5;Barrierefreiheit ist gut, alle Bordsteine abgesenkt, Wegoberflächen unterschiedlich farblich und taktil abgegrenzt, Bushaltestellen barrierefrei
5;Die Kreuzungsübergänge sind meines Wissens nach alle Barrierefrei, es gibt aber sicher Dinge, welche man verbessern könnte und mir nicht auffallen
5;Infostelen für Menschen mit Einschränkungen zur Zugänglichkeit von Wissenschaft im öffentlichen Raum, Barrierefreiheit ausbaufähig mit Leitsystemen
5;Die Barrierefreiheit ist gut. Ich gehöre nicht zu den betroffenen Gruppen, kann dies also nur von außen beurteilen, aber ich sehe nichts, was fehlt.
5;Die Haltestelle ist generell nicht barrierefrei. Das fängt schon bei den Bushaltestellen an und hört bei den Bordsteinen auf. Hier kann man nachbessern
5;Barrierefreiheit ist generell gut, alles super erreichbar, im Winter jedoch bei glatteis auf teilweise großen Steigungen die Bergstraße hinauf eher ungemütlich
5;Manche Bordsteinkanten sind abgesenkt, andere nicht. Im Sommer gibt es wenig Schatten/Sonnenschutz wenn man an Ampeln wartet. Gibt es einen Blindenleitstreifen?
5;barrierefreie Bushaltestelle gibt es
5;Die Haltestellen könnten barrierefrei sein, das kann ich nicht mit Sicherheit sagen. Inwieweit die Bordsteine abgesenkt sind an den Ampeln, kann ich nicht beurteilen.
5;Er scheint mir ziemlich barrierefrei mit abgesenkten Bürgersteigen und Ampeln die Geräusche machen, aber ich kann das als unbeeinträchtigte Person nur schwer einschätzen
5;Der Überlandbus bietet keine Barrierefreiheit. Man muss nur als behinderte Person aufpassen ob man gut über die Straße kommt. Es gibt oft viel Gedränge beim Fußgängerüberweg.
5;Ich glaube gerade für sehbehinderte Menschen ist der Platz sehr kompliziert, da meines Wissens nichts da ist woran sie dich orientieren könnten und er noch dazu sehr laut ist.
5;Der Platz ist nicht 100% Barrierefrei (Es gibt überall kleine Bordsteine) Die Bushaltestellen sind barrierefrei Die Tonsignale an den Ampeln scheine zu Stoßzeiten leiser zu sein
5;Es ist mir nichts aufgefallen doch ich weiß dass das HSZ sowohl mit Blinden schrieft als auch mit Fahrstühlen ausgestattet ist in sofern glaube ich das es keine Probleme im HSZ giebt
5;an sich würde ich sagen ist der Platz barrierefrei, eventuell ist die Steigung in Richtung HSZ und Gerber-Bau zu steil bin mir nicht sicher ob ein Blindenleitsystem vorhanden war
5;keine Barrierefreiheit vorallem bei Schneefall. Den Dosentrotteln wird die Fahrbahn freigeräumt, der Rest darf schauen wo er bleibt oder wie er über Schneewälle die Fahrbahn queren kann
5;Die Haltestellen sind so weit ich das beurteilen kann recht barrierefrei. Durch die Steigungen sind die Wege aber lang. und die Kreuzungen sind durch die breiten Straßen sehr lange Laufwege.
5;Barrierefreiheit ehr schlecht, abgesenkter Bord nur für Fahrradfahrer, zwar Ampelsignal für Blinde und sehbeeinträchtigte Menschen, Belag der Gehwege nur bedingt für Rollstuhlfahrer geeignet
5;Der Platz ist ok für gesunde junge Erwachsene. Für Kinder und Senioren ist er unübersichtlich, Ampelphasen für Fußgänger sind zu kurz. Es ist toll, dass es genügend abgesenkte Bordsteine gibt.
5;Die Ampeln schalten radfahrer- und damit auch Rollstuhlfahrerunfreundlich, sodass man immer in den Abgasen stehen muss. Es gibt zu viele Bordsteinkanten...häufig liegen E-Roller mitten in den Wegen.
5;Die Situation mit Barrierfreiheit finde ich befriedigend. Aber die Bushaltestelle stehen leider zu weit voneinander, was für behinderte Menschen ein Problem mit der Zeit des Erreichens erzeugen kann
5;Der Platz ist m.E. durch Bordsteinabsenkungen etc. recht barrierefrei. Die Bushaltestellen sind m.E. größtenteils durch Rollstuhlfahrer nutzbar, da dort zum größten Teil absenkbare Niederflurbusse halten.
5;Hmm, technisch könnte er barrierefrei sein (abgesenkte Borde). Rein praktisch ist der Platz eine einzige Barriere. Jede Überquerung der Straße ist so unangenehm, dass der Platz wie eine einzige Barriere wirkt.
5;Bushaltestelle sind barrierefrei, barrierefreier Zugang zu mehreren Gebäuden, manchmal große Neigung der Wege, neben der Haltestelle vor HSZ ziemlich knapp Platz für Fußgängern, Rollstuhlfahrenden und Fahhräde
5;Nan es werden ja durch den getrennten Gleiskörper für die Schnellbahn auf den Zelleschen WEG noch mehr Barrieren errichtet. Das ist doch toll. Ich bin auch deswegen für die Umbenennung in Zellesche Megaschneise.
5;Ich bin ein sportlicher Mensch, der jede Stufe nimmt. Ich würde sagen, der Platz ist barrierefreier als andere in Dresden. Bitte diese Fragen allen Personengruppen stellen, die auf Barrierefreihheit angewiesen sind.
5;Die Barrierefreiheit würde ich als gut einschätzen (ich habe allerdings auch keine Einschränkungen und kann es deswegen nicht so gut bewerten --> ich weiß z.B. gerde nicht, ob die Bushaltestellen barrierefrei sind oder nicht)
5;Die Steigungen für Rollstuhlfahrer sind relativ steil, außerdem gibt es keine Bauliche Trennung zu den Radstreifen, auf denen Radfahrer sehr schnell fahren, was gefährlich wirkt. Außerdem gibt es keine Orientierung für Blinde.
5;Ampelsignale für Menschen mit Seheinschränkung oft nicht Wahrnehmbar, da verkehrslärm zu hoch, kein eineindeutiges Leitsystem, für Rollstuhlnutzer allgemein gut, da glatte Oberflächen, nur Steigung i.R. Bergstraße ist ein Problem
5;Ungünstige Ampelschaltungen, die den Autoverkehr bevorzugen, provozieren Rotverstöße von Radfahrern und Fußgängern. Der Platz ist teilweise unübersichtlich und für sehbehinderte/blinde aufgrund des Lärms möglicherweise problematisch.
5;es gibt barrierefreie Haltestellen, die gesamte Kreuzung ist barrierefrei ausgebaut, offizielle barrierefreie Wege führen über die Kreuzung und sind daher oft länger und beschwerlicher als der Weg über die Brücke und andere Abkürzungen.
5;Der Platz ist einigermaßen eben. Allerdings werden Radfahrende und zu Fuß Gehende zu teilweise großen Umwegen gezwungen. - Bushaltestellen sind mit Dresdner Bord ausgestattet. - fehlende Blindenleitsysteme (vor allem im Umfeld der LSA!)
5;Für Personen mit eingeschränkter Mobilität erscheinen mir die Ampelphasen der Fußgängerampel als zu kurz. Die Bushaltestelle an der Bergstraße (Fahrtrichtung Hbf) ist durch die Betonmauer und das hohe Nutzeraufkommen in Spitzenzeiten sehr beengt.
5;Die Barrierefreiheit ist okay. Allerdings ist es eine Unvershcämtheit, dass man als Fußgänger auch Mittelinseln warten soll, damit der MIV besser fließt. Auf Mittelinsel sollte verzichtet werden, stattdessen kann dann eben der Autofahrer erst später losfahren.
5;Fußgängerüberwege sind nicht vollständig mit funktionierenden Anlagen ausgestattet, sodass Sehbehinderte sie nutzen können. Falls es diese Anlagen gibt und ich sie übersehen/überhört habe, zeigt das, dass sie verändert werden sollten, da aufgrund der Verkehrssituation sehr viel Lärm ist.
